1,1,1,44,20,1,40,100,-0.5,-0.005
1,1,1,44,12,2,43,99.5,-16.5,-0.165829145729
1,1,1,43,24,3,70,83.0,16.0,0.192771084337
1,1,1,43,21,4,41,99.0,4.5,0.0454545454545
1,1,1,43,20,5,42,103.5,-0.5,-0.0048309178744
1,1,1,42,21,6,41,103.0,9.0,0.0873786407767
1,1,1,42,17,7,42,112.0,2.5,0.0223214285714
1,1,1,43,16,8,130,114.5,-25.0,-0.218340611354
1,1,1,43,17,9,63,89.5,-3.5,-0.0391061452514
1,1,1,43,16,10,50,86.0,-9.0,-0.104651162791
1,1,1,42,17,11,41,77.0,-4.5,-0.0584415584416
1,1,1,44,18,12,43,72.5,-4.0,-0.0551724137931
1,1,1,44,17,13,43,68.5,-1.0,-0.014598540146
1,1,1,43,20,14,42,67.5,8.0,0.118518518519
1,1,1,42,22,15,66,75.5,12.0,0.158940397351
1,1,1,43,16,16,43,87.5,-3.0,-0.0342857142857
1,1,1,42,19,17,41,84.5,4.0,0.0473372781065
1,1,1,44,17,18,41,88.5,-4.5,-0.0508474576271
1,1,1,43,21,19,40,84.0,2.5,0.0297619047619
1,1,1,42,22,20,41,86.5,10.0,0.115606936416
1,1,1,44,17,21,43,96.5,0.5,0.00518134715026
1,1,1,46,25,22,43,97.0,9.5,0.0979381443299
1,1,1,41,14,23,41,106.5,-6.5,-0.0610328638498
1,1,1,42,26,24,41,100.0,16.0,0.16
1,1,1,41,14,25,50,116.0,-6.0,-0.051724137931
1,1,1,43,19,26,43,110.0,6.5,0.0590909090909
1,1,1,43,17,27,41,116.5,-4.0,-0.0343347639485
1,1,1,41,15,28,39,112.5,-5.0,-0.0444444444444
1,1,1,45,21,29,44,107.5,5.5,0.0511627906977
1,1,1,43,20,30,42,113.0,-2.5,-0.0221238938053
1,1,1,42,16,31,46,110.5,-3.5,-0.0316742081448
1,1,1,45,15,32,43,107.0,-9.0,-0.0841121495327
1,1,1,44,12,33,42,98.0,-12.5,-0.127551020408
1,1,1,45,25,34,42,85.5,8.0,0.093567251462
1,1,1,43,18,35,43,93.5,-3.5,-0.0374331550802
1,1,1,41,15,36,41,90.0,-5.0,-0.0555555555556
1,1,1,42,15,37,42,85.0,-7.0,-0.0823529411765
1,1,1,43,14,38,43,78.0,-10.0,-0.128205128205
1,1,1,45,19,39,45,68.0,-0.5,-0.00735294117647
1,1,1,46,24,40,44,67.5,6.5,0.0962962962963
1,1,1,43,23,41,42,74.0,14.0,0.189189189189
1,1,1,42,19,42,42,88.0,2.5,0.0284090909091
1,1,1,43,21,43,42,90.5,6.5,0.0718232044199
1,1,1,41,22,44,41,97.0,9.5,0.0979381443299
1,1,1,41,22,45,91,106.5,22.5,0.211267605634
1,1,1,43,16,46,43,129.0,-3.0,-0.0232558139535
1,1,1,44,17,47,55,126.0,-1.0,-0.00793650793651
1,1,1,45,20,48,41,125.0,3.5,0.028
1,1,1,44,17,49,43,128.5,1.0,0.00778210116732
